Movie	Released on	URL	Word	Count
Durgesh Nandini (1956)	1956	https://www.lyricsbogie.com/movies/durgesh-nandini-1956/mat-maro-shyam-pichkari.html	gore	1
Khauff (2000)	2000	https://www.lyricsbogie.com/movies/khauff-2000/nach-baby-nach-kudi.html	gora	2
Khauff (2000)	2000	https://www.lyricsbogie.com/movies/khauff-2000/nach-baby-nach-kudi.html	gore	2
Kranti Kshetra (1994)	1994	https://www.lyricsbogie.com/movies/kranti-kshetra-1994/malan-thara-baag-mein.html	gori	6
Yaraana (1995)	1995	https://www.lyricsbogie.com/movies/yaraana-1995/rabi-re-rali.html	gore	1
Sitara (1980)	1980	https://www.lyricsbogie.com/movies/sitara-1980/sajana-ka-kangna.html	gori	3
Mr. Hot Mr. Kool (2007)	2007	https://www.lyricsbogie.com/movies/mr-hot-mr-kool-2007/ishq-hua.html	gori	1
Suraag (1982)	1982	https://www.lyricsbogie.com/movies/suraag-1982/woh-nazar-leke.html	gori	1
Vivah (2006)	2006	https://www.lyricsbogie.com/movies/vivah-2006/hamari-shaadi-mein.html	gori	1
Coolie No. 1 (1995)	1995	https://www.lyricsbogie.com/movies/coolie-no-1-1995/jeth-ki-dopahri-mein.html	gore	1
Rakhwala (1989)	1989	https://www.lyricsbogie.com/movies/rakhwala-1989/kuchh-kuchh-hota-hain.html	gore	2
Kismat (1995)	1995	https://www.lyricsbogie.com/movies/kismat-1995/mehboob-sanam-tujhe.html	gore	1
Fakira (1976)	1976	https://www.lyricsbogie.com/movies/fakira-1976/aadhi-sachhi-aadhi-jhoothi.html	goriyan	7
Pocket Maar (1956)	1956	https://www.lyricsbogie.com/movies/pocket-maar-1956/pyaase-nainon.html	gora	2
Aasha (1980)	1980	https://www.lyricsbogie.com/movies/aasha-1980/dhak-dhak-se-dhadakna-bhula-de.html	gori	3
Bada Bhai (1957)	1957	https://www.lyricsbogie.com/movies/bada-bhai-1957/ho-saiyan-jadoo-daar-gaye.html	gora	4
Do Gunde (1959)	1959	https://www.lyricsbogie.com/movies/do-gunde-1959/kaha-jate-ho-saiya.html	gori	2
Devdas (1955)	1955	https://www.lyricsbogie.com/movies/devdas-1955/sajan-ki-ho-gayi-gori.html	gori	5
Saadi Love Story (2013)	2013	https://www.lyricsbogie.com/movies/saadi-love-story-2013/laltain-nachdi.html	gore	2
Lakshmi Pooja (1957)	1957	https://www.lyricsbogie.com/movies/lakshmi-pooja-1957/aaj-raas-ka-rang-hai.html	gori	12
Kala Chashma (1962)	1962	https://www.lyricsbogie.com/movies/kala-chashma-1962/nain-nashile.html	gora	2
Kala Chashma (1962)	1962	https://www.lyricsbogie.com/movies/kala-chashma-1962/nain-nashile.html	gori	1
Kala Chashma (1962)	1962	https://www.lyricsbogie.com/movies/kala-chashma-1962/nain-nashile.html	gore	3
Do Premee (1980)	1980	https://www.lyricsbogie.com/movies/do-premee-1980/payaliya-chanki.html	gori	2
Karma (1986)	1986	https://www.lyricsbogie.com/movies/karma-1986/naa-jaiyyo-pardesi-mahi-naa.html	goriye	2
Karma (1986)	1986	https://www.lyricsbogie.com/movies/karma-1986/naa-jaiyyo-pardesi-mahi-naa.html	gori	2
Agent 009 (1980)	1980	https://www.lyricsbogie.com/movies/agent-009-1980/aag-laga-di-pani-mein.html	gori	1
Gharwali Baharwali (1998)	1998	https://www.lyricsbogie.com/movies/gharwali-baharwali-1998/ik-taraf-hai-gharwaali.html	gori	2
Ada (1951)	1951	https://www.lyricsbogie.com/movies/ada-1951/haay-dil-gaya-dil-gaya.html	gore	1
Deewaangee (1976)	1976	https://www.lyricsbogie.com/movies/deewaangee-1976/chal-sapno-ke-shahar-me.html	gore	2
Dalaal (1993)	1993	https://www.lyricsbogie.com/movies/dalaal-1993/arey-mar-gaye.html	goriyo	4
Dalaal (1993)	1993	https://www.lyricsbogie.com/movies/dalaal-1993/arey-mar-gaye.html	gori	1
Criminal (1995)	1995	https://www.lyricsbogie.com/movies/criminal-1995/kimti-kimti-kimti.html	gori	1
Tamanna (1969)	1969	https://www.lyricsbogie.com/movies/tamanna-1969/tum-pyar-karo.html	gore	1
Miss Mary (1957)	1957	https://www.lyricsbogie.com/movies/miss-mary-1957/aayi-re-ghir-ghir.html	gori	2
Mera Naam Joker (1970)	1970	https://www.lyricsbogie.com/movies/mera-naam-joker-1970/daagh-na-lag-jaye.html	gore	4
Anjaan (1956)	1956	https://www.lyricsbogie.com/movies/anjaan-1956/saawan-ki-aayi-hai-bahaar.html	gori	6
Yaar Kasam (1985)	1985	https://www.lyricsbogie.com/movies/yaar-kasam-1985/rang-ras-barse-haye-dhire-dhire.html	gori	3
Yaar Kasam (1985)	1985	https://www.lyricsbogie.com/movies/yaar-kasam-1985/rang-ras-barse-haye-dhire-dhire.html	gore	1
Soorat Aur Seerat (1962)	1962	https://www.lyricsbogie.com/movies/soorat-aur-seerat-1962/geet-mera-sulaye.html	gora	2
Har Dil Jo Pyar Karega... (2000)	2000	https://www.lyricsbogie.com/movies/har-dil-jo-pyar-karega-2000/ek-garam-chai-ki-pyali-ho.html	gori	4
Dial 100 (1982)	1982	https://www.lyricsbogie.com/movies/dial-100-1982/aadhi-aadhi-raat-meri.html	gora	4
Kaun Apna Kaun Paraya (1963)	1963	https://www.lyricsbogie.com/movies/kaun-apna-kaun-paraya-1963/allah-kare-main-bhi-dulhan.html	gori	2
Anjaan (1956)	1956	https://www.lyricsbogie.com/movies/anjaan-1956/holi-ki-aayi-bahaar.html	gore	4
Himmatwala (2013)	2013	https://www.lyricsbogie.com/movies/himmatwala-2013/dhoka-dhoka.html	gori	1
Sitaron Se Aage (1958)	1958	https://www.lyricsbogie.com/movies/sitaron-se-aage-1958/dil-le-gaya-gham-de-gaya.html	gore	2
Paraya Ghar (1989)	1989	https://www.lyricsbogie.com/movies/paraya-ghar-1989/humre-jiyara-ka-ghunghru.html	gore	27
Eena Meena Deeka (1994)	1994	https://www.lyricsbogie.com/movies/eena-meena-deeka-1994/koi-kahe-deewana.html	gore	1
Sasural (1961)	1961	https://www.lyricsbogie.com/movies/sasural-1961/ek-sawal-mai-karun.html	gore	4
Ek Bechara (1972)	1972	https://www.lyricsbogie.com/movies/ek-bechara-1972/ho-naina-tere-naina.html	gori	1
Qayamat: City Under Threat (2003)	2003	https://www.lyricsbogie.com/movies/qayamat-city-under-threat-2003/qayamat-qayamat-title.html	gori	1
Parineeta (1953)	1953	https://www.lyricsbogie.com/movies/parineeta-1953/gore-gore-hathon-mein-mehndi.html	gori	1
Parineeta (1953)	1953	https://www.lyricsbogie.com/movies/parineeta-1953/gore-gore-hathon-mein-mehndi.html	gore	8
Kal Hamara Hai (1981)	1981	https://www.lyricsbogie.com/movies/kal-hamara-hai-1981/hum-tumse-shadi-banana.html	gori	5
Tansen (1943)	1943	https://www.lyricsbogie.com/movies/tansen-1943/kahe-guman-kare-ri-gori.html	gori	15
Ujala (1959)	1959	https://www.lyricsbogie.com/movies/ujala-1959/jhumata-mausam-mast-mahina.html	gori	3
Izzat (1968)	1968	https://www.lyricsbogie.com/movies/izzat-1968/ruk-ja-zara-kidhar-ko-chala-babu-re-babu-re.html	goraa	1
Ek Aur Sikander (1986)	1986	https://www.lyricsbogie.com/movies/ek-aur-sikander-1986/aao-aao-luka-chhupi.html	gori	2
Alaap (1977)	1977	https://www.lyricsbogie.com/movies/alaap-1977/binati-sun-le-tanik.html	gori	6
Zulm Ko Jala Doonga (1988)	1988	https://www.lyricsbogie.com/movies/zulm-ko-jala-doonga-1988/dhak-dhak-dhak-4.html	gore	1
Majhli Didi (1967)	1967	https://www.lyricsbogie.com/movies/majhli-didi-1967/main-laal-laal-gujkoon.html	goraa	2
Tahalka (1992)	1992	https://www.lyricsbogie.com/movies/tahalka-1992/aap-ka-chehra.html	gore	2
Jeevan Jyoti (1976)	1976	https://www.lyricsbogie.com/movies/jeevan-jyoti-1976/jis-dware-par.html	gori	1
Mera Pati Sirf Mera Hai (1990)	1990	https://www.lyricsbogie.com/movies/mera-pati-sirf-mera-hai-1990/aaiye-farmaiye.html	gore	2
Salaam Memsaab (1961)	1961	https://www.lyricsbogie.com/movies/salaam-memsaab-1961/hum-hain-tumhaare-tum-ho.html	gori	1
Shikari (2000)	2000	https://www.lyricsbogie.com/movies/shikari-2000/sunoji-shikaari-ne-shikaar-kiyaa.html	gori	1
Khooni Murdaa (1989)	1989	https://www.lyricsbogie.com/movies/khooni-murdaa-1989/chaska-chaska.html	gori	2
Bulandi (2000)	2000	https://www.lyricsbogie.com/movies/bulandi-2000/jab-gori-ne.html	gori	8
Insaniyat (1994)	1994	https://www.lyricsbogie.com/movies/insaniyat-1994/laal-kaghari.html	gori	2
Naag Jyoti (1963)	1963	https://www.lyricsbogie.com/movies/naag-jyoti-1963/mana-tum-na.html	gori	1
Mastana (1970)	1970	https://www.lyricsbogie.com/movies/mastana-1970/nandlala-holi-khele.html	gora	1
Mastana (1970)	1970	https://www.lyricsbogie.com/movies/mastana-1970/nandlala-holi-khele.html	gore	1
Khoobsurat (1999)	1999	https://www.lyricsbogie.com/movies/khoobsurat-1999/ghash-kha-ke-ho-gaya.html	gori	2
Khoobsurat (1999)	1999	https://www.lyricsbogie.com/movies/khoobsurat-1999/ghash-kha-ke-ho-gaya.html	gore	12
Barsaat Ki Raat (1998)	1998	https://www.lyricsbogie.com/movies/barsaat-ki-raat-1998/teri-haan-ka-na-ka-main.html	gore	2
Hum Bhi Insaan Hain (1959)	1959	https://www.lyricsbogie.com/movies/hum-bhi-insaan-hain-1959/gori-tere-natkhat-naina.html	gori	4
Hero No. 1 (1997)	1997	https://www.lyricsbogie.com/movies/hero-no-1-1997/u-p-wala-thumka-lagaoon.html	gori	8
Shagoon (1964)	1964	https://www.lyricsbogie.com/movies/shagoon-1964/gori-sasural-chali.html	gori	15
Jeeo Aur Jeene Do (1982)	1982	https://www.lyricsbogie.com/movies/jeeo-aur-jeene-do-1982/gore-rang-se-liptta-jaye.html	gore	3
Shikari (1946)	1946	https://www.lyricsbogie.com/movies/shikari-1946/jadu-ka-teer-jhuk-jayega.html	gori	3
Jangal Mein Mangal (1972)	1972	https://www.lyricsbogie.com/movies/jangal-mein-mangal-1972/ae-bagh-ki-kaliyon.html	gori	2
Taxi Driver (1973)	1973	https://www.lyricsbogie.com/movies/taxi-driver-1973/teri-neeli-neeli-jacket.html	gori	2
Taxi Driver (1973)	1973	https://www.lyricsbogie.com/movies/taxi-driver-1973/teri-neeli-neeli-jacket.html	gore	2
Doosri Shaadi (1947)	1947	https://www.lyricsbogie.com/movies/doosri-shaadi-1947/o-bhagiyon-ke-raja.html	gori	2
Aulad (1968)	1968	https://www.lyricsbogie.com/movies/aulad-1968/nazuk-nazuk-badan.html	gora	1
Aulad (1968)	1968	https://www.lyricsbogie.com/movies/aulad-1968/nazuk-nazuk-badan.html	gori	3
Daera (1953)	1952	https://www.lyricsbogie.com/movies/daera-1953/kaho-dola-utare.html	gori	1
Aadmi (1968)	1968	https://www.lyricsbogie.com/movies/aadmi-1968/kaari-badariyaa-maare.html	gora	2
Ek Hi Raasta (1956)	1956	https://www.lyricsbogie.com/movies/ek-hi-raasta-1956/chali-gori-pee-se-milan-ko.html	gori	14
Jeena To Hai (2008)	2008	https://www.lyricsbogie.com/movies/jeena-to-hai-2008/jaise-chaaha-waise-kiya.html	gori	2
Dil (1990)	1990	https://www.lyricsbogie.com/movies/dil-1990/khambe-jaisi-khadi-hai.html	gora	4
Nauker (1979)	1979	https://www.lyricsbogie.com/movies/nauker-1979/pallo-latake-re-mhaaro-pallo-latake.html	gori	3
Nauker (1979)	1979	https://www.lyricsbogie.com/movies/nauker-1979/pallo-latake-re-mhaaro-pallo-latake.html	gore	2
Banaras (2006)	2006	https://www.lyricsbogie.com/movies/banaras-2006/rang-dalo.html	gori	2
Banaras (2006)	2006	https://www.lyricsbogie.com/movies/banaras-2006/rang-dalo.html	goriyon	2
Sushila (1963)	1963	https://www.lyricsbogie.com/movies/sushila-1963/gori-milna-ho-milna.html	gori	7
Chehraa (1999)	1999	https://www.lyricsbogie.com/movies/chehraa-1999/chehra-apna.html	gore	1
Bhishma (1996)	1996	https://www.lyricsbogie.com/movies/bhishma-1996/pinjre-mein-popat-bole.html	gori	1
Atithi Tum Kab Jaoge? (2010)	2010	https://www.lyricsbogie.com/movies/atithi-tum-kab-jaoge-2010/jyoti-jalaile.html	gora	1
Chunaoti (1980)	1980	https://www.lyricsbogie.com/movies/chunaoti-1980/main-rok-loongi-tujhe-aake.html	gori	1
Ladies vs. Ricky Bahl (2011)	2011	https://www.lyricsbogie.com/movies/ladies-vs-ricky-bahl-2011/jigar-da-tukda.html	gore	2
Jolly LLB (2013)	2013	https://www.lyricsbogie.com/movies/jolly-llb-2013/hans-ki-chaal.html	gore	4
Gora Aur Kala (1972)	1966	https://www.lyricsbogie.com/movies/gora-aur-kala-1972/ik-naa-ik-din-yeh-kahanee-banayegee.html	gori	2
Adhikar (1971)	1971	https://www.lyricsbogie.com/movies/adhikar-1971/koi-maane-ya-na-maane.html	gori	2
Bambai Ka Babu (1996)	1996	https://www.lyricsbogie.com/movies/bambai-ka-babu-1996/ure-baba.html	gore	2
Khiladi (1992)	1992	https://www.lyricsbogie.com/movies/khiladi-1992/hoke-mann-aaj-magan.html	gori	1
Billa Ranga (1982)	1982	https://www.lyricsbogie.com/movies/billa-ranga-1982/dekh-lo-mud-ke-dilwali.html	gori	1
Jawab Hum Denge (1987)	1987	https://www.lyricsbogie.com/movies/jawab-hum-denge-1987/teri-ankh-mastani-hain.html	goriye	3
Sabak (1950)	1950	https://www.lyricsbogie.com/movies/sabak-1950/ambua-ke-ped-suhane.html	gori	4
Kismat Love Paisa Dilli (2012)	2012	https://www.lyricsbogie.com/movies/kismat-love-paisa-dilli-2012/jugaad.html	gori	9
Ustaad (1989)	1989	https://www.lyricsbogie.com/movies/ustaad-1989/aankho-mein-kaajal.html	gore	4
7 1/2 Phere: More Than A Wedding (2005)	2005	https://www.lyricsbogie.com/movies/7-12-phere-more-than-a-wedding-2005/aao-nee-kudiyon.html	gori	3
Badle Ki Aag (1982)	1982	https://www.lyricsbogie.com/movies/badle-ki-aag-1982/yaar-mera-chikna-gadha.html	gore	1
Sham Ghansham (1998)	1998	https://www.lyricsbogie.com/movies/sham-ghansham-1998/prem-mein-paagal-ho-gayi.html	gora	2
Bhemaa (1984)	1984	https://www.lyricsbogie.com/movies/bhemaa-1984/deewaane-kya-hai.html	gora	1
Virasat (1997)	1997	https://www.lyricsbogie.com/movies/virasat-1997/payalay-chunmun.html	gori	2
Virasat (1997)	1997	https://www.lyricsbogie.com/movies/virasat-1997/payalay-chunmun.html	goriya	1
Chaalu Mera Naam (1977)	1977	https://www.lyricsbogie.com/movies/chaalu-mera-naam-1977/ya-rab-tu-kaar-saaz-hai.html	gori	3
Duniya Na Mane (1959)	1959	https://www.lyricsbogie.com/movies/duniya-na-mane-1959/sitaron-chhup-jana.html	gori	18
Hulchul (2004)	2004	https://www.lyricsbogie.com/movies/hulchul-2004/lut-gayee.html	gori	1
Wah Taj (2016)	2016	https://www.lyricsbogie.com/movies/wah-taj-2016/chhori-chhichhori-2.html	gori	3
Sachche Moti (1962)	1962	https://www.lyricsbogie.com/movies/sachche-moti-1962/chahe-dekh-ghur-ke.html	gore	8
Bikhare Moti (1951)	1951	https://www.lyricsbogie.com/movies/bikhare-moti-1951/mil-lo-raja.html	gori	2
Sanam (1951)	1951	https://www.lyricsbogie.com/movies/sanam-1951/naya-hai-pyar.html	gori	2
Deedar (1992)	1992	https://www.lyricsbogie.com/movies/deedar-1992/jaanam-mere-jaanam.html	gore	4
Chupke Chupke (1975)	1975	https://www.lyricsbogie.com/movies/chupke-chupke-1975/chupke-chupke-chal-ri-purvaiya.html	gori	1
Bhaktaraj (1943)	1943	https://www.lyricsbogie.com/movies/bhaktaraj-1943/bahar-aayi-hai-re-koyal-kook-uthi.html	gore	4
Hawas (1974)	1974	https://www.lyricsbogie.com/movies/hawas-1974/kal-raat-usane-sapne-me-mujhako-chheda.html	gori	1
Mafia (1996)	1996	https://www.lyricsbogie.com/movies/mafia-1996/dil-mera-deewana-dhadke.html	gore	2
Daadagiri (1997)	1997	https://www.lyricsbogie.com/movies/daadagiri-1997/tunak-tun-ta-ra-ra.html	gori	3
Jai Jawaan Jai Kisaan (2015)	2015	https://www.lyricsbogie.com/movies/jai-jawaan-jai-kisaan-2015/aahun-aahun-aahun-aahun.html	goriya	3
Jai Jawaan Jai Kisaan (2015)	2015	https://www.lyricsbogie.com/movies/jai-jawaan-jai-kisaan-2015/aahun-aahun-aahun-aahun.html	goriyan	7
Maa (1976)	1976	https://www.lyricsbogie.com/movies/maa-1976/aisi-koi-baat-jo.html	gori	1
Benaam (1999)	1999	https://www.lyricsbogie.com/movies/benaam-1999/ankh-milale-balle-balle.html	gore	1
Al Hilal (1958)	1958	https://www.lyricsbogie.com/movies/al-hilal-1958/hame-lut-liya-mil-ke.html	gore	28
Nagin Aur Suhagan (1979)	1979	https://www.lyricsbogie.com/movies/nagin-aur-suhagan-1979/choodiyan-le-lo-choodiyan.html	gore	6
Naya Andaz (1956)	1956	https://www.lyricsbogie.com/movies/naya-andaz-1956/duniya-ke-bazar-me.html	gori	4
Naya Andaz (1956)	1956	https://www.lyricsbogie.com/movies/naya-andaz-1956/duniya-ke-bazar-me.html	gore	4
Tohfa (1984)	1984	https://www.lyricsbogie.com/movies/tohfa-1984/gori-tere-ang-ang-main.html	gori	5
Sone Ki Lanka (1992)	1992	https://www.lyricsbogie.com/movies/sone-ki-lanka-1992/aage-aage-ek-hasina-2.html	gore	4
Major Saab (1998)	1998	https://www.lyricsbogie.com/movies/major-saab-1998/sona-sona.html	gora	2
Naseebwaala (1992)	1992	https://www.lyricsbogie.com/movies/naseebwaala-1992/mere-bhaiya-ki-sali.html	gori	4
Biwi O Biwi (1981)	1981	https://www.lyricsbogie.com/movies/biwi-o-biwi-1981/gori-ho-kali-ho.html	gori	7
Yeh Aag Kab Bujhegi (1991)	1991	https://www.lyricsbogie.com/movies/yeh-aag-kab-bujhegi-1991/challe-pade-baalon-mein.html	gori	2
Shola Aur Shabnam (1992)	1992	https://www.lyricsbogie.com/movies/shola-aur-shabnam-1992/gori-gori-baanki-chhori-sharmili.html	gori	16
Angarey (1954)	1954	https://www.lyricsbogie.com/movies/angarey-1954/gori-ke-naino-me.html	gori	4
Lal Chunariya (1983)	1983	https://www.lyricsbogie.com/movies/lal-chunariya-1983/gulabi-chude-wali.html	gori	2
Albela Mastana (1967)	1967	https://www.lyricsbogie.com/movies/albela-mastana-1967/chali-ho-akeli-kidhar-albeli.html	gori	2
Shrimanji (1968)	1968	https://www.lyricsbogie.com/movies/shrimanji-1968/gori-sharmao-na.html	gori	6
Amaanat (1994)	1994	https://www.lyricsbogie.com/movies/amaanat-1994/daloonga-daloonga-pyar-2.html	gori	2
Ab Ke Baras (2002)	2002	https://www.lyricsbogie.com/movies/ab-ke-baras-2002/mai-pyar-mein-hu.html	gori	1
Tera Jadoo Chal Gayaa (2000)	2000	https://www.lyricsbogie.com/movies/tera-jadoo-chal-gayaa-2000/chori-chori-chupke-chupke-2.html	gore	1
Mere Sajana Saath Nibhana (1992)	1992	https://www.lyricsbogie.com/movies/mere-sajana-saath-nibhana-1992/banno-re-aise.html	gori	13
Aan Milo Sajna (1970)	1970	https://www.lyricsbogie.com/movies/aan-milo-sajna-1970/achcha-to-hum-chalte-hain.html	gori	1
Bahu Beta Aur Maa (1992)	1992	https://www.lyricsbogie.com/movies/bahu-beta-aur-maa-1992/gora-rang-yeh-surat-hua-jaaye.html	gora	2
Bahu Beta Aur Maa (1992)	1992	https://www.lyricsbogie.com/movies/bahu-beta-aur-maa-1992/gora-rang-yeh-surat-hua-jaaye.html	gore	3
Aadmi (1958)	1958	https://www.lyricsbogie.com/movies/aadmi-1958/nayi-nayi-ye-preet.html	gori	2
Caravan (1971)	1971	https://www.lyricsbogie.com/movies/caravan-1971/goria-kahan-tera-desh.html	gori	1
Caravan (1971)	1971	https://www.lyricsbogie.com/movies/caravan-1971/goria-kahan-tera-desh.html	goriya	10
Jodi No.1 (2001)	2001	https://www.lyricsbogie.com/movies/jodi-no-1-2001/jodi-no-1-title.html	gori	3
Phool Khile Hain Gulshan Gulshan (1978)	1978	https://www.lyricsbogie.com/movies/phool-khile-hain-gulshan-gulshan-1978/sab-khil-gaye-gaalon-pe.html	gori	2
Nayee Padosan (2003)	2003	https://www.lyricsbogie.com/movies/nayee-padosan-2003/rung-de-rung-de.html	gori	1
Arjun Devaa (2001)	2001	https://www.lyricsbogie.com/movies/arjun-devaa-2001/kadake-ki-sardi-hai.html	gora	4
Dahek: A Burning Passion (1999)	1999	https://www.lyricsbogie.com/movies/dahek-a-burning-passion-1999/aaluvaa-aalovaa.html	gori	6
Do Raaste (1969)	1969	https://www.lyricsbogie.com/movies/do-raaste-1969/chup-gaye-sare-nazare.html	gori	3
Vishnu-Devaa (1991)	1991	https://www.lyricsbogie.com/movies/vishnu-devaa-1991/mathe-pe-yu-lati-lehrayi.html	gori	1
Aap Mujhe Achche Lagne Lage (2002)	2002	https://www.lyricsbogie.com/movies/aap-mujhe-achche-lagne-lage-2002/o-re-gori.html	goriye	2
Aap Mujhe Achche Lagne Lage (2002)	2002	https://www.lyricsbogie.com/movies/aap-mujhe-achche-lagne-lage-2002/o-re-gori.html	gori	4
Banphool (1971)	1971	https://www.lyricsbogie.com/movies/banphool-1971/o-sapno-ke-raja.html	gori	4
Khel Khiladi Ka (1996)	1996	https://www.lyricsbogie.com/movies/khel-khiladi-ka-1996/khel-hai-yeh-khiladi-ka.html	gora	2
Gambler (1995)	1995	https://www.lyricsbogie.com/movies/gambler-1995/meri-marji.html	gore	2
Dr. Shaitan (1960)	1960	https://www.lyricsbogie.com/movies/dr-shaitan-1960/main-hu-atom-bomb.html	gore	2
Ek Pal (1986)	1986	https://www.lyricsbogie.com/movies/ek-pal-1986/phoole-dana-dana.html	goriya	2
Dekho Ji (1947)	1947	https://www.lyricsbogie.com/movies/dekho-ji-1947/balam-mohe-la-de.html	gori	1
Humse Hai Muqabala (1994)	1994	https://www.lyricsbogie.com/movies/humse-hai-muqabala-1994/phoolon-jaisi-pyari-pyari.html	gore	2
Dharam Kanta (1982)	1982	https://www.lyricsbogie.com/movies/dharam-kanta-1982/yeh-gotey-dar-lahenga.html	gori	3
Jaanwar (1999)	1999	https://www.lyricsbogie.com/movies/jaanwar-1999/mera-yaar-dildaar.html	gore	2
Chhoo Mantar (1956)	1956	https://www.lyricsbogie.com/movies/chhoo-mantar-1956/gori-gori-raat-hai.html	gori	18
Ek Bechara (1972)	1972	https://www.lyricsbogie.com/movies/ek-bechara-1972/hamare-desh-me.html	gori	1
Santosh (1989)	1989	https://www.lyricsbogie.com/movies/santosh-1989/aaj-main-bechain-hoon.html	gori	2
Basant (1942)	1942	https://www.lyricsbogie.com/movies/basant-1942/gori-mose-ganga-ke-paar-milna.html	gori	7
Dhanak (2016)	2016	https://www.lyricsbogie.com/movies/dhanak-2016/mehandi.html	gori	1
Hisaab Khoon Ka (1989)	1989	https://www.lyricsbogie.com/movies/hisaab-khoon-ka-1989/hey-you-do-you-love-me.html	gore	1
Paanch Fauladi (1988)	1988	https://www.lyricsbogie.com/movies/paanch-fauladi-1988/koi-kahe-jaani-mujhe.html	gori	1
Bandook Dahej Ke Seeney Par (1989)	1989	https://www.lyricsbogie.com/movies/bandook-dahej-ke-seeney-par-1989/aayi-aayi-sagai-dekho.html	gore	2
Jab Pyaar Kisise Hota Hai (1998)	1998	https://www.lyricsbogie.com/movies/jab-pyaar-kisise-hota-hai-1998/chal-pyar-karegi.html	gorey	2
Do Ladkiyan (1976)	1976	https://www.lyricsbogie.com/movies/do-ladkiyan-1976/talash-hai-ek.html	gore	2
Sakshi Gopal (1957)	1957	https://www.lyricsbogie.com/movies/sakshi-gopal-1957/kali-ek-tumse-puchhu-baat.html	gora	1
Sakshi Gopal (1957)	1957	https://www.lyricsbogie.com/movies/sakshi-gopal-1957/kali-ek-tumse-puchhu-baat.html	gori	1
Sakshi Gopal (1957)	1957	https://www.lyricsbogie.com/movies/sakshi-gopal-1957/kali-ek-tumse-puchhu-baat.html	gore	1
Beqasoor (1950)	1950	https://www.lyricsbogie.com/movies/beqasoor-1950/man-mein-naachein.html	gori	2
